_ - _ - recipe_id,_ - _ - ingredients - _ - ing_id,_ - _ - ingredients - _ - ing_name,cat
93597,6305,vegetable oil,condiment
93597,4397,onion,plant
93597,18771,curry leaf,spice
93597,18844,ground coriander,spice
93597,16418,ground turmeric,spice
93597,4572,tomato,plant
93597,22005,shrimp,animal
93597,20473,garam masala,spice
93597,3717,fresh cilantro,spice
8743,6494,chicken breast,animal
8743,16391,curry powder,spice
8743,4412,snow pea,plant
8743,4279,carrot,plant
8743,4405,green onion,spice
24180,4786,red bell pepper,plant
24180,1526,white sugar,condiment
24180,20244,red pepper flakes,spice
168579,1636,cornstarch,plantproduct
168579,2858,peanut butter,grain
168579,2882,soy sauce,condiment
168579,1502,honey,animal
168579,1525,brown sugar,condiment
168579,6309,sesame oil,condiment
168579,16397,ground ginger,spice
168579,20244,red pepper flakes,spice
168579,15709,sake,condiment
168579,6305,vegetable oil,condiment
168579,4342,garlic,spice
168579,4397,onion,plant
168579,4252,broccoli,plant
168579,4279,carrot,plant
168579,4786,red bell pepper,plant
231308,2882,soy sauce,condiment
231308,1636,cornstarch,plantproduct
231308,6309,sesame oil,condiment
231308,6494,chicken breast,animal
231308,16133,chicken broth,animal
231308,5596,oyster sauce,condiment
231308,1526,white sugar,condiment
231308,6305,vegetable oil,condiment
231308,4342,garlic,spice
231308,4273,bok choy,plant
231308,4529,zucchini,plant
231308,4279,carrot,plant
231308,4405,green onion,spice
231229,6494,chicken breast,animal
231229,2882,soy sauce,condiment
231229,1636,cornstarch,plantproduct
231229,6305,vegetable oil,condiment
231229,4252,broccoli,plant
231229,4432,red bell pepper,plant
231229,4529,zucchini,plant
231229,4342,garlic,spice
231229,16133,chicken broth,animal
231229,6379,vegetable oil,condiment
231229,4405,green onion,spice
100593,2858,peanut butter,grain
100593,2882,soy sauce,condiment
100593,18868,rice vinegar,condiment
100593,1525,brown sugar,condiment
100593,4343,fresh ginger root,spice
100593,20244,red pepper flakes,spice
100593,16133,chicken broth,animal
100593,4279,carrot,plant
100593,4405,green onion,spice
100593,4786,red bell pepper,plant
100593,4292,celery,plant
100593,3717,fresh cilantro,spice
100593,2850,peanuts,grain
69620,2882,soy sauce,condiment
69620,5597,fish sauce,condiment
69620,4342,garlic,spice
69620,4343,fresh ginger root,spice
69620,6494,chicken breast,animal
69620,6309,sesame oil,condiment
69620,1525,brown sugar,condiment
69620,4397,onion,plant
69620,2858,peanut butter,grain
77408,5595,hoisin sauce,condiment
77408,3686,ketchup,condiment
77408,1502,honey,animal
77408,2882,soy sauce,condiment
77408,15709,sake,condiment
77408,18868,rice vinegar,condiment
77408,5107,lemon juice,plantproduct
77408,4343,fresh ginger root,spice
77408,4342,garlic,spice
77408,18748,five-spice powder,spice
75981,3686,ketchup,condiment
75981,2882,soy sauce,condiment
75981,16406,ground black pepper,spice
75981,20482,frying oil,condiment
75981,1684,all-purpose flour,grain
75981,16317,egg,animal
75981,6494,chicken breast,animal
75981,4405,green onion,spice
75490,6307,olive oil,condiment
75490,22005,shrimp,animal
75490,4342,garlic,spice
75490,5107,lemon juice,plantproduct
75490,16159,fresh basil,spice
49278,4292,celery,plant
49278,4397,onion,plant
49278,4279,carrot,plant
49278,4343,fresh ginger root,spice
49278,4342,garlic,spice
138041,2882,soy sauce,condiment
138041,1526,white sugar,condiment
138041,6307,olive oil,condiment
138041,4342,garlic,spice
138041,4343,fresh ginger root,spice
138041,4405,green onion,spice
185331,6305,vegetable oil,condiment
185331,4342,garlic,spice
185331,6494,chicken breast,animal
185331,5597,fish sauce,condiment
185331,5596,oyster sauce,condiment
185331,1526,white sugar,condiment
